[5, 45, 39, 33, 16, 3]
[30, 5, 28, 36, 34, 11]
[5, 28, 45, 3, 34, 11]
[30, 5, 1, 17, 7, 3]
[5, 1, 45, 17, 35, 34]
[30, 28, 1, 35, 11, 31]
[5, 39, 36, 7, 3, 11]
[30, 1, 45, 33, 36, 3]
[5, 28, 1, 7, 35, 16]
[30, 45, 7, 16, 34, 11]
[5, 1, 36, 3, 34, 31]
[28, 39, 7, 35, 34, 31]
[5, 1, 39, 17, 16, 3]
[30, 28, 35, 3, 34, 31]
[5, 28, 45, 33, 34, 31]
[28, 1, 45, 36, 7, 34]
[30, 33, 36, 7, 35, 11]
[45, 39, 33, 17, 11, 31]
[5, 45, 39, 7, 16, 31]
[30, 28, 1, 45, 33, 17]
[5, 1, 33, 17, 7, 31]
[30, 39, 33, 17, 3, 34]
[5, 1, 33, 16, 11, 31]
[30, 28, 17, 36, 7, 31]
[5, 28, 17, 7, 16, 34]
[30, 5, 45, 17, 3, 34]
[5, 33, 36, 35, 3, 34]
[28, 39, 17, 36, 16, 11]
[17, 36, 35, 34, 11, 31]
[1, 45, 39, 3, 34, 11]
[30, 28, 45, 33, 7, 3]
[28, 7, 35, 3, 11, 31]
[30, 28, 45, 39, 35, 16]
[1, 35, 16, 3, 11, 31]
[30, 33, 17, 7, 35, 34]
[5, 28, 45, 39, 36, 31]
[30, 5, 1, 39, 7, 3]
[5, 39, 17, 36, 35, 3]
[30, 5, 33, 36, 16, 34]
[5, 39, 33, 35, 3, 31]
[39, 33, 17, 7, 16, 3]
[30, 39, 35, 3, 11, 31]
[28, 16, 3, 34, 11, 31]
[30, 45, 36, 35, 34, 31]
[5, 1, 33, 17, 35, 3]
[30, 1, 45, 39, 36, 31]
[28, 39, 33, 7, 3, 34]
[30, 45, 33, 17, 16, 3]
[5, 17, 36, 7, 3, 31]
[30, 28, 1, 35, 16, 11]
[28, 1, 17, 36, 7, 35]
[5, 28, 1, 33, 16, 34]
[30, 5, 45, 35, 3, 11]
[39, 33, 36, 7, 35, 31]
[30, 39, 36, 7, 16, 31]
[36, 7, 35, 16, 34, 31]
[30, 5, 28, 39, 16, 34]
[1, 39, 17, 35, 34, 11]
[30, 5, 28, 45, 16, 11]
[5, 28, 45, 17, 16, 31]
[28, 45, 17, 7, 35, 16]
[30, 45, 7, 16, 3, 31]
[28, 39, 35, 16, 3, 31]
[30, 17, 36, 7, 34, 11]
[5, 28, 39, 33, 7, 35]
[30, 5, 1, 33, 35, 31]
[1, 45, 33, 17, 34, 31]
[30, 28, 1, 17, 36, 7]
[5, 28, 45, 17, 7, 34]
[1, 45, 33, 36, 7, 35]

Reuslt Size: 294

Total time cost: 12559ms
